Start Time;Duration;Title;Device Type;Bookmark;Latest Bookmark;Type;Genre
4/27/20 22:15;0:21:52;Never Have I Ever: Season 1: ... been the loneliest boy in the world (Episode 6);Safari MAC (Cadmium);0:22:00;0:22:00;Quirky, Feel-Good;Teen TV Shows
4/27/20 21:45;0:27:38;Never Have I Ever: Season 1: ... started a nuclear war (Episode 5);Safari MAC (Cadmium);0:28:03;0:28:03;Quirky, Feel-Good;Teen TV Shows
4/27/20 21:28;0:13:39;Never Have I Ever: Season 1: ... felt super Indian (Episode 4);Safari MAC (Cadmium);0:20:43;0:20:43;Quirky, Feel-Good;Teen TV Shows
4/27/20 21:28;0:00:03;Never Have I Ever: Season 1: ... gotten drunk with the popular kids (Episode 3);Safari MAC (Cadmium);0:00:03;0:00:03;Quirky, Feel-Good;Teen TV Shows
4/27/20 17:29;0:27:22;Never Have I Ever: Season 1: ... gotten drunk with the popular kids (Episode 3);Safari MAC (Cadmium);0:28:32;Not latest view;Quirky, Feel-Good;Teen TV Shows
4/27/20 17:05;0:22:24;Never Have I Ever: Season 1: ... had sex with Paxton Hall-Yoshida (Episode 2);Safari MAC (Cadmium);0:28:21;0:28:21;Quirky, Feel-Good;Teen TV Shows
4/27/20 16:41;0:17:40;Never Have I Ever: Season 1: Pilot (Episode 1);Safari MAC (Cadmium);0:26:19;0:26:19;Quirky, Feel-Good;Teen TV Shows
4/26/20 16:40;0:00:11;Outer Banks: Season 1: Pilot (Episode 1);Safari MAC (Cadmium);0:00:02;Not latest view;Suspenseful, Exciting;Teen TV Shows
4/26/20 16:02;0:00:02;Money Heist: Part 4: Game Over (Episode 1);Netflix Chrome MAC (Cadmium) HTML 5;0:04:09;0:04:09;Suspenseful, Exciting;Crime TV Shows
4/24/20 22:28;0:44:47;Love 101: Season 1: A Special Moment (Episode 8);Safari MAC (Cadmium);0:44:33;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 21:47;0:39:57;Love 101: Season 1: A Turn (Episode 7);Safari MAC (Cadmium);0:45:01;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 21:21;0:25:18;Love 101: Season 1: Fun (Episode 6);Safari MAC (Cadmium);0:30:33;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 20:43;0:05:08;Love 101: Season 1: Fun (Episode 6);Safari MAC (Cadmium);0:05:18;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 20:01;0:40:01;Love 101: Season 1: Affection (Episode 5);Safari MAC (Cadmium);0:38:11;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 19:28;0:32:02;Love 101: Season 1: Longing (Episode 4);Safari MAC (Cadmium);0:31:51;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 19:06;0:18:42;Love 101: Season 1: Lust (Episode 3);Safari MAC (Cadmium);0:31:52;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 18:15;0:13:23;Love 101: Season 1: Lust (Episode 3);Safari MAC (Cadmium);0:13:16;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 17:39;0:35:39;Love 101: Season 1: Admiration (Episode 2);Safari MAC (Cadmium);0:36:22;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/24/20 16:59;0:39:26;Love 101: Season 1: The First Moment (Episode 1);Safari MAC (Cadmium);0:41:29;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
4/18/20 17:13;0:14:09;No Strings Attached;Safari MAC (Cadmium);0:14:09;0:14:09;Steamy, Romantic;Romantic Comedy Movies
4/18/20 16:40;0:30:14;Too Hot to Handle: Season 1: Lust or Bust (Episode 8);Safari MAC (Cadmium);0:42:40;0:42:40;Scandalous, Steamy;Competition Reality TV
4/18/20 14:38;0:42:18;Too Hot to Handle: Season 1: Sisters over Misters (Episode 7);Safari MAC (Cadmium);0:42:23;0:42:23;Scandalous, Steamy;Competition Reality TV
4/18/20 14:01;0:37:23;Too Hot to Handle: Season 1: The Bryce Isn't Right (Episode 6);Safari MAC (Cadmium);0:37:28;0:37:28;Scandalous, Steamy;Competition Reality TV
4/18/20 13:11;0:41:40;Too Hot to Handle: Season 1: Boys to Men (Episode 5);Safari MAC (Cadmium);0:40:52;0:40:52;Scandalous, Steamy;Competition Reality TV
4/18/20 12:21;0:41:22;Too Hot to Handle: Season 1: Two's Company, Three's a ... Threesome (Episode 4);Safari MAC (Cadmium);0:40:54;0:40:54;Scandalous, Steamy;Competition Reality TV
4/18/20 11:49;0:29:52;Too Hot to Handle: Season 1: Revenge Is a Dish Best Served Hot (Episode 3);Safari MAC (Cadmium);0:36:44;0:36:44;Scandalous, Steamy;Competition Reality TV
4/18/20 11:42;0:00:07;Too Hot to Handle: Season 1: Love, Sex or Money (Episode 1);Safari MAC (Cadmium);0:00:07;0:00:07;Scandalous, Steamy;Competition Reality TV
4/18/20 10:50;0:35:28;Too Hot to Handle: Season 1: When Harry Met Francesca (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:35:24;0:35:24;Scandalous, Steamy;Competition Reality TV
4/13/20 19:28;0:54:20;Sex and the City 2;Netflix Chrome MAC (Cadmium) HTML 5;2:20:38;2:20:38;Charming, Feel-Good, Romantic;Romantic Comedy Movies
4/12/20 16:12;2:15:50;Sex and the City: The Movie;Safari MAC (Cadmium);2:17:45;2:17:45;Charming, Feel-Good, Romantic;Romantic Comedy Movies
4/12/20 14:56;1:10:53;Sex Tape;Safari MAC (Cadmium);1:30:34;1:30:34;Raunchy, Goofy;Comedy Movies
4/11/20 16:54;2:00:21;He's Just Not That Into You;Sony Sony Android TV 2018 M2 4K Smart TV;2:02:27;2:02:27;Charming, Witty;Romantic Comedy Movies
4/7/20 16:57;0:39:50;Pandemic: How to Prevent an Outbreak: Limited Series: It Hunts Us (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:39:50;0:39:50;Investigative;Docuseries
4/6/20 11:17;0:16:55;Freud: Season 1: Hysteria (Episode 1);Apple iPhone 6s;0:16:45;0:16:45;Psychological, Suspenseful;TV Mysteries
4/1/20 19:08;1:54:31;Angels & Demons;Safari MAC (Cadmium);2:10:44;2:10:44;Suspenseful;Thriller Movies
3/31/20 21:47;0:13:31;BONDING: Season 1: Old Friends, New Names (Episode 1);Apple iPhone 6s;0:15:10;0:15:10;Raunchy, Witty, Heartfelt;TV Comedies
3/31/20 18:56;1:24:23;The Two Popes;Sony Sony Android TV 2018 M2 4K Smart TV;1:24:23;1:24:23;Witty, Heartfelt, Feel-Good;Drama Movies
3/31/20 18:15;0:24:25;Unorthodox: Limited Series: Part 1 (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:25;0:24:25;Intimate, Emotional;TV Dramas
3/16/20 7:24;0:49:06;Elite: Season 3: Polo (Episode 8);Apple iPhone 6s;0:49:37;0:49:37;Suspenseful;Teen TV Shows
3/15/20 20:12;0:00:24;Elite: Season 3: Polo (Episode 8);Safari MAC (Cadmium);0:00:30;Not latest view;Suspenseful;Teen TV Shows
3/15/20 19:13;0:43:36;Elite: Season 3: Nadia and Omar (Episode 7);Safari MAC (Cadmium);0:44:00;0:44:00;Suspenseful;Teen TV Shows
3/15/20 18:18;0:50:07;Elite: Season 3: Rebeka (Episode 6);Safari MAC (Cadmium);0:48:02;0:48:02;Suspenseful;Teen TV Shows
3/15/20 16:33;0:48:12;Elite: Season 3: Ander (Episode 5);Safari MAC (Cadmium);0:49:41;0:49:41;Suspenseful;Teen TV Shows
3/15/20 15:11;0:49:41;Elite: Season 3: Lu (Episode 4);Safari MAC (Cadmium);0:50:00;0:50:00;Suspenseful;Teen TV Shows
3/15/20 14:18;0:45:20;Elite: Season 3: Cayetana and Valerio (Episode 3);Safari MAC (Cadmium);0:45:24;0:45:24;Suspenseful;Teen TV Shows
3/15/20 14:17;0:00:02;Elite: Season 3: Cayetana and Valerio (Episode 3);Safari MAC (Cadmium);0:00:02;Not latest view;Suspenseful;Teen TV Shows
3/14/20 22:06;0:45:19;Elite: Season 3: Samuel and Guzmán (Episode 2);Safari MAC (Cadmium);0:47:02;0:47:02;Suspenseful;Teen TV Shows
3/14/20 21:21;0:41:31;Elite: Season 3: Carla (Episode 1);Safari MAC (Cadmium);0:46:11;0:46:11;Suspenseful;Teen TV Shows
3/14/20 11:59;0:05:09;Elite: Season 3: Carla (Episode 1);Apple iPhone 6s;0:05:09;Not latest view;Suspenseful;Teen TV Shows
3/14/20 11:58;0:00:16;Elite: Season 1: Welcome (Episode 1);Apple iPhone 6s;0:00:17;0:00:17;Suspenseful;Teen TV Shows
3/10/20 6:51;2:00:37;The Notebook;Sony Sony Android TV 2018 M2 4K Smart TV;1:58:37;1:58:37;Romantic, Intimate;Romantic Drama Movies
3/5/20 11:47;0:28:02;Love Is Blind: Season 1: Meet the Parents (Episode 7);Apple iPhone 6s;0:28:32;0:28:32;Romantic;Competition Reality TV
3/4/20 14:53;0:19:11;Love Is Blind: Season 1: Moving in Together (Episode 6);Apple iPhone 6s;0:56:19;0:56:19;Romantic;Competition Reality TV
3/1/20 20:02;0:37:29;Love Is Blind: Season 1: Moving in Together (Episode 6);Safari MAC (Cadmium);0:37:38;Not latest view;Romantic;Competition Reality TV
2/29/20 18:27;0:45:43;The Rain: Season 1: Stay Inside (Episode 1);Safari MAC (Cadmium);0:45:43;0:45:43;Ominous, Gritty, Suspenseful;Sci-Fi TV Dramas
2/29/20 17:55;0:25:04;Love Is Blind: Season 1: Last Night in Paradise (Episode 5);Safari MAC (Cadmium);0:50:13;0:50:13;Romantic;Competition Reality TV
2/27/20 12:23;0:14:24;Love Is Blind: Season 1: Last Night in Paradise (Episode 5);Apple iPhone 6s;0:25:21;Not latest view;Romantic;Competition Reality TV
2/26/20 18:14;0:09:37;Love Is Blind: Season 1: Last Night in Paradise (Episode 5);Apple iPhone 6s;0:10:37;Not latest view;Romantic;Competition Reality TV
2/26/20 18:00;0:12:41;Love Is Blind: Season 1: Couples Retreat (Episode 4);Apple iPhone 6s;0:47:08;0:47:08;Romantic;Competition Reality TV
2/26/20 16:01;0:33:28;Love Is Blind: Season 1: Couples Retreat (Episode 4);Apple iPhone 6s;0:34:37;Not latest view;Romantic;Competition Reality TV
2/26/20 15:55;0:06:06;Love Is Blind: Season 1: First Night Together (Episode 3);Apple iPhone 6s;0:52:00;0:52:00;Romantic;Competition Reality TV
2/26/20 12:22;0:43:02;Love Is Blind: Season 1: First Night Together (Episode 3);Apple iPhone 6s;0:46:03;Not latest view;Romantic;Competition Reality TV
2/25/20 12:32;0:30:31;Love Is Blind: Season 1: Will You Marry Me? (Episode 2);Apple iPhone 6s;0:58:24;0:58:24;Romantic;Competition Reality TV
2/24/20 14:11;0:57:11;Love Is Blind: Season 1: Is Love Blind? (Episode 1);Apple iPhone 6s;0:55:23;0:55:23;Romantic;Competition Reality TV
2/24/20 12:31;1:13:28;Isi & Ossi;Apple iPhone 6s;1:50:36;1:50:36;Raunchy, Romantic;Romantic Comedy Movies
2/20/20 12:37;0:42:51;Isi & Ossi;Apple iPhone 6s;0:44:29;Not latest view;Raunchy, Romantic;Romantic Comedy Movies
2/5/20 17:43;1:24:33;Miss Americana;Sony Sony Android TV 2018 M2 4K Smart TV;1:24:33;1:24:33;Inspiring, Intimate, Emotional;Documentary Films
1/23/20 7:07;0:08:33;Disenchantment: Part 1: Castle Party Massacre (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:06:16;0:06:16;Witty;TV Comedies
1/23/20 6:38;0:27:03;Disenchantment: Part 1: The Princess of Darkness (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:07;0:27:07;Witty;TV Comedies
1/23/20 6:12;0:26:12;Disenchantment: Part 1: For Whom the Pig Oinks (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:26:15;0:26:15;Witty;TV Comedies
1/23/20 5:37;0:33:59;Disenchantment: Part 1: A Princess, an Elf, and a Demon Walk Into a Bar (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:16;0:34:16;Witty;TV Comedies
1/23/20 5:34;0:00:19;Disenchantment: Part 1: A Princess, an Elf, and a Demon Walk Into a Bar (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:19;Not latest view;Witty;TV Comedies
1/19/20 14:23;0:09:14;Sex Education: Season 2: Episode 1;Apple iPhone 6s;0:32:46;0:32:46;Raunchy, Bittersweat, Heartfelt;Teen TV Shows
1/17/20 17:13;0:01:27;Sex Education: Season 1: Episode 7;Apple iPhone 6s;0:50:06;0:50:06;Raunchy, Bittersweat, Heartfelt;Teen TV Shows
1/14/20 12:32;0:40:20;Delibal;Apple iPhone 6s;0:43:45;0:43:45;Emotional;Romantic Drama Movies
1/13/20 14:31;0:02:58;The Gift: Season 1: Episode 4;Apple iPhone 6s;0:03:46;0:03:46;Suspenseful, Emotional, Exciting;TV Dramas
1/13/20 13:59;0:29:47;The Gift: Season 1: Episode 3;Apple iPhone 6s;0:45:55;0:45:55;Suspenseful, Emotional, Exciting;TV Dramas
1/13/20 13:32;0:19:33;The Gift: Season 1: Episode 2;Apple iPhone 6s;0:40:52;0:40:52;Suspenseful, Emotional, Exciting;TV Dramas
1/12/20 15:41;0:47:27;Spinning Out: Season 1: Kiss and Cry (Episode 10);Apple iPhone 6s;0:54:21;0:54:21;Emotional;TV Dramas
1/12/20 15:15;0:25:38;Spinning Out: Season 1: #1 Mom (Episode 9);Apple iPhone 6s;0:45:12;0:45:12;Emotional;TV Dramas
1/10/20 4:17;0:10:54;Spinning Out: Season 1: #1 Mom (Episode 9);Apple iPhone 6s;0:20:53;Not latest view;Emotional;TV Dramas
1/9/20 15:21;0:03:14;Spinning Out: Season 1: #1 Mom (Episode 9);Apple iPhone 6s;0:09:58;Not latest view;Emotional;TV Dramas
1/9/20 13:24;0:04:43;Spinning Out: Season 1: #1 Mom (Episode 9);Apple iPhone 6s;0:07:04;Not latest view;Emotional;TV Dramas
1/9/20 12:40;0:38:40;Spinning Out: Season 1: Hell Is Real (Episode 8);Apple iPhone 6s;0:46:06;0:46:06;Emotional;TV Dramas
1/9/20 12:25;0:14:27;Spinning Out: Season 1: Healing Times May Vary (Episode 7);Apple iPhone 6s;0:45:47;0:45:47;Emotional;TV Dramas
1/9/20 11:02;0:17:06;Spinning Out: Season 1: Healing Times May Vary (Episode 7);Apple iPhone 6s;0:29:31;Not latest view;Emotional;TV Dramas
1/8/20 14:52;0:10:34;Spinning Out: Season 1: Healing Times May Vary (Episode 7);Apple iPhone 6s;0:12:25;Not latest view;Emotional;TV Dramas
1/8/20 14:34;0:17:39;Spinning Out: Season 1: Have a Nice Day! (Episode 6);Apple iPhone 6s;0:50:27;0:50:27;Emotional;TV Dramas
1/8/20 14:00;0:27:10;Spinning Out: Season 1: Have a Nice Day! (Episode 6);Apple iPhone 6s;0:32:59;Not latest view;Emotional;TV Dramas
1/8/20 13:55;0:05:10;Spinning Out: Season 1: Have a Nice Day! (Episode 6);Apple iPhone 6s;0:06:41;Not latest view;Emotional;TV Dramas
1/8/20 12:56;0:40:07;Spinning Out: Season 1: Two for $40 (Episode 5);Apple iPhone 6s;0:43:14;0:43:14;Emotional;TV Dramas
1/8/20 12:55;0:00:11;Spinning Out: Season 1: Two for $40 (Episode 5);Apple iPhone 6s;0:00:11;Not latest view;Emotional;TV Dramas
1/8/20 12:24;0:30:17;Spinning Out: Season 1: Keep Pinecrest Wild (Episode 4);Apple iPhone 6s;0:45:23;0:45:23;Emotional;TV Dramas
1/7/20 15:50;0:09:58;Spinning Out: Season 1: Keep Pinecrest Wild (Episode 4);Apple iPhone 6s;0:11:39;Not latest view;Emotional;TV Dramas
1/7/20 14:33;0:40:24;Spinning Out: Season 1: Proceed with Caution (Episode 3);Apple iPhone 6s;0:42:58;0:42:58;Emotional;TV Dramas
1/7/20 14:13;0:00:03;Spinning Out: Season 1: Proceed with Caution (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:01:54;Not latest view;Emotional;TV Dramas
1/7/20 13:37;0:31:45;Spinning Out: Season 1: Welcome to the Family (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:49:03;0:49:03;Emotional;TV Dramas
1/7/20 13:35;0:01:37;Spinning Out: Season 1: Welcome to the Family (Episode 2);Apple iPhone 6s;0:17:47;Not latest view;Emotional;TV Dramas
1/7/20 13:17;0:14:37;Spinning Out: Season 1: Welcome to the Family (Episode 2);Apple iPhone 6s;0:16:40;Not latest view;Emotional;TV Dramas
1/7/20 12:25;0:47:42;Spinning Out: Season 1: Now Entering Sun Valley (Episode 1);Apple iPhone 6s;0:51:52;0:51:52;Emotional;TV Dramas
1/4/20 15:30;0:14:09;The Gift: Season 1: Episode 1;Apple iPhone 6s;0:40:10;0:40:10;Suspenseful, Emotional, Exciting;TV Dramas
12/28/19 13:04;0:22:56;The Witcher: Season 1: Much More (Episode 8);Apple iPhone 6s;0:57:02;0:57:02;Exciting;TV Dramas
12/27/19 13:59;0:00:42;The Witcher: Season 1: Much More (Episode 8);Apple iPhone 6s;0:09:38;Not latest view;Exciting;TV Dramas
12/27/19 13:06;0:09:45;The Witcher: Season 1: Much More (Episode 8);Apple iPhone 6s;0:09:35;Not latest view;Exciting;TV Dramas
12/27/19 13:06;0:00:03;The Witcher: Season 1: Much More (Episode 8);Apple iPhone 6s;0:00:03;Not latest view;Exciting;TV Dramas
12/26/19 22:35;0:59:38;The Witcher: Season 1: Much More (Episode 8);Apple iPhone 6s;0:59:38;Not latest view;Exciting;TV Dramas
12/26/19 21:58;0:36:51;The Witcher: Season 1: Before a Fall (Episode 7);Apple iPhone 6s;0:44:48;0:44:48;Exciting;TV Dramas
12/26/19 21:21;0:09:07;The Witcher: Season 1: Before a Fall (Episode 7);Apple iPhone 6s;0:09:57;Not latest view;Exciting;TV Dramas
12/26/19 21:05;0:15:07;The Witcher: Season 1: Rare Species (Episode 6);Apple iPhone 6s;0:56:57;0:56:57;Exciting;TV Dramas
12/26/19 14:01;0:00:05;The Witcher: Season 1: Rare Species (Episode 6);Apple iPhone 6s;0:39:19;Not latest view;Exciting;TV Dramas
12/24/19 19:40;0:25:46;The Witcher: Season 1: Rare Species (Episode 6);Apple iPhone 6s;0:39:13;Not latest view;Exciting;TV Dramas
12/24/19 19:22;0:15:30;The Witcher: Season 1: Rare Species (Episode 6);Apple iPhone 6s;0:15:08;Not latest view;Exciting;TV Dramas
12/22/19 12:59;0:56:25;The Witcher: Season 1: Bottled Appetites (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:56:32;0:56:32;Exciting;TV Dramas
12/22/19 11:58;0:59:42;The Witcher: Season 1: Of Banquets, Bastards and Burials (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:59:42;0:59:42;Exciting;TV Dramas
12/21/19 21:31;1:04:14;The Witcher: Season 1: Betrayer Moon (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;1:04:32;1:04:32;Exciting;TV Dramas
12/21/19 20:32;0:58:49;The Witcher: Season 1: Four Marks (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:58:56;0:58:56;Exciting;TV Dramas
12/21/19 19:33;0:59:01;The Witcher: Season 1: The End’s Beginning (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:59:01;0:59:01;Exciting;TV Dramas
12/7/19 15:27;0:18:51;The End of the F***ing World: Season 2: Episode 8;Sony Sony Android TV 2018 M2 4K Smart TV;0:19:01;0:19:01;Offbeat;Teen TV Shows
12/7/19 15:03;0:23:30;The End of the F***ing World: Season 2: Episode 7;Sony Sony Android TV 2018 M2 4K Smart TV;0:23:38;0:23:38;Offbeat;Teen TV Shows
12/7/19 14:45;0:18:00;The End of the F***ing World: Season 2: Episode 6;Sony Sony Android TV 2018 M2 4K Smart TV;0:18:00;0:18:00;Offbeat;Teen TV Shows
12/7/19 14:23;0:21:02;The End of the F***ing World: Season 2: Episode 5;Sony Sony Android TV 2018 M2 4K Smart TV;0:21:02;0:21:02;Offbeat;Teen TV Shows
11/29/19 14:24;0:09:27;You: Season 1: Bluebeard's Castle (Episode 10);Apple iPhone 6s;0:11:33;0:11:33;Psychological, Suspenseful;TV Dramas
11/27/19 22:07;0:00:08;Sierra Burgess Is a Loser;Chrome PC (Cadmium);0:00:08;0:00:08;Swoonworthy, Sentimental, Quirky;Romantic Comedy Movies
11/27/19 16:06;1:34:11;How to Lose a Guy in 10 Days;Chrome PC (Cadmium);1:51:05;1:51:05;Goofy, Romantic;Romantic Comedy Movies
11/25/19 16:59;0:00:03;The End of the F***ing World: Season 2: Episode 5;Sony Sony Android TV 2018 M2 4K Smart TV;0:00:13;Not latest view;Offbeat;Teen TV Shows
11/25/19 16:36;0:23:44;The End of the F***ing World: Season 2: Episode 4;Sony Sony Android TV 2018 M2 4K Smart TV;0:23:44;0:23:44;Offbeat;Teen TV Shows
11/25/19 15:48;0:00:01;The End of the F***ing World: Season 2: Episode 4;Sony Sony Android TV 2018 M2 4K Smart TV;0:00:11;Not latest view;Offbeat;Teen TV Shows
11/25/19 15:27;0:21:18;The End of the F***ing World: Season 2: Episode 3;Sony Sony Android TV 2018 M2 4K Smart TV;0:21:28;0:21:28;Offbeat;Teen TV Shows
11/25/19 15:08;0:18:39;The End of the F***ing World: Season 2: Episode 2;Sony Sony Android TV 2018 M2 4K Smart TV;0:18:55;0:18:55;Offbeat;Teen TV Shows
11/25/19 14:44;0:24:05;The End of the F***ing World: Season 2: Episode 1;Sony Sony Android TV 2018 M2 4K Smart TV;0:24:05;0:24:05;Offbeat;Teen TV Shows
11/23/19 22:27;0:00:04;The End of the F***ing World: Season 2: Episode 1;Sony Sony Android TV 2018 M2 4K Smart TV;0:00:14;Not latest view;Offbeat;Teen TV Shows
11/23/19 22:08;0:18:52;The End of the F***ing World: Season 1: Episode 8;Sony Sony Android TV 2018 M2 4K Smart TV;0:18:57;0:18:57;Offbeat;Teen TV Shows
11/23/19 21:47;0:20:41;The End of the F***ing World: Season 1: Episode 7;Sony Sony Android TV 2018 M2 4K Smart TV;0:20:46;0:20:46;Offbeat;Teen TV Shows
11/23/19 21:25;0:21:45;The End of the F***ing World: Season 1: Episode 6;Sony Sony Android TV 2018 M2 4K Smart TV;0:21:50;0:21:50;Offbeat;Teen TV Shows
11/23/19 21:05;0:19:58;The End of the F***ing World: Season 1: Episode 5;Sony Sony Android TV 2018 M2 4K Smart TV;0:20:03;0:20:03;Offbeat;Teen TV Shows
11/23/19 20:42;0:20:23;The End of the F***ing World: Season 1: Episode 4;Sony Sony Android TV 2018 M2 4K Smart TV;0:20:37;0:20:37;Offbeat;Teen TV Shows
11/23/19 20:22;0:20:44;The End of the F***ing World: Season 1: Episode 3;Sony Sony Android TV 2018 M2 4K Smart TV;0:20:58;0:20:58;Offbeat;Teen TV Shows
11/23/19 20:00;0:21:07;The End of the F***ing World: Season 1: Episode 2;Sony Sony Android TV 2018 M2 4K Smart TV;0:21:12;0:21:12;Offbeat;Teen TV Shows
11/23/19 19:42;0:18:14;The End of the F***ing World: Season 1: Episode 1;Sony Sony Android TV 2018 M2 4K Smart TV;0:18:03;0:18:03;Suspenseful;TV Dramas
11/21/19 11:54;0:40:38;The OA: Part II: Chapter 8: Overview (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:40:41;0:40:41;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/21/19 11:05;0:48:24;The OA: Part II: Chapter 7: Nina Azarova (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:48:27;0:48:27;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/21/19 10:22;0:41:00;The OA: Part II: Chapter 6: Mirror Mirror (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:45:03;0:45:03;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/21/19 9:35;0:40:25;The OA: Part II: Chapter 5: The Medium & the Engineer (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:39:49;0:39:49;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/21/19 8:35;0:59:44;The OA: Part II: Chapter 4: SYZYGY (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:59:53;0:59:53;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/21/19 8:32;0:03:09;The OA: Part II: Chapter 3: Magic Mirror (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:52:39;0:52:39;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 20:50;0:29:14;The OA: Part II: Chapter 3: Magic Mirror (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:49:38;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 20:35;0:14:31;The OA: Part II: Chapter 3: Magic Mirror (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:14:16;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 20:10;0:23:32;The OA: Part II: Chapter 2: Treasure Island (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;1:07:09;1:07:09;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 19:53;0:08:26;The OA: Part II: Chapter 2: Treasure Island (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:45:20;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 16:18;0:03:11;The OA: Part II: Chapter 2: Treasure Island (Episode 2);Apple iPhone 6s;0:37:03;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 15:21;0:34:04;The OA: Part II: Chapter 2: Treasure Island (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:33:52;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 14:04;1:05:49;The OA: Part II: Chapter 1: Angel of Death (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;1:05:31;1:05:31;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 13:12;0:48:09;The OA: Part I: Chapter 8: Invisible Self (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:48:11;0:48:11;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 12:18;0:38:35;The OA: Part I: Chapter 7: Empire of Light (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:38:40;0:38:40;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 11:50;0:28:17;The OA: Part I: Chapter 6: Forking Paths (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:28:12;0:28:12;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 10:45;0:57:44;The OA: Part I: Chapter 5: Paradise (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:57:49;0:57:49;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 10:23;0:21:57;The OA: Part I: Chapter 4: Away (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;1:00:59;1:00:59;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 8:15;0:21:10;The OA: Part I: Chapter 4: Away (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:39:03;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/20/19 8:14;0:00:03;The OA: Part I: Chapter 4: Away (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:20:57;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/19/19 19:45;0:17:05;The OA: Part I: Chapter 4: Away (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:20:57;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
